,No_Of_Rooms,locality,lease_type,gym,lift,swimming_pool,negotiable,furnishing,parking,property_size,property_age,bathroom,facing,cup_board,floor,total_floor,water_supply,building_type,balconies,rent,true_count
15222,BHK2,Varthur,FAMILY,1,1,1,1,SEMI_FURNISHED,FOUR_WHEELER,1019,0.0,2.0,W,3.0,12.0,14.0,BOREWELL,AP,1.0,22000.0,15
15223,BHK2,Brookefield,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1360,5.0,2.0,E,2.0,0.0,3.0,CORP_BORE,AP,3.0,22500.0,9
15224,BHK1,Yemalur,ANYONE,0,0,0,0,NOT_FURNISHED,TWO_WHEELER,400,1.0,1.0,N,0.0,1.0,1.0,CORPORATION,IF,0.0,9000.0,0
15225,BHK2,Uttarahalli Hobli,ANYONE,1,1,0,1,SEMI_FURNISHED,BOTH,1050,2.0,2.0,W,2.0,2.0,4.0,CORP_BORE,AP,0.0,15000.0,10
15226,BHK2,Uttarahalli Hobli,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,800,3.0,2.0,N,1.0,1.0,1.0,CORP_BORE,IH,1.0,15000.0,3
15227,BHK2,Munnekollal,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1200,6.0,2.0,E,1.0,0.0,1.0,CORP_BORE,IF,0.0,14500.0,2
15228,BHK3,Mahadevapura,ANYONE,0,0,0,0,SEMI_FURNISHED,BOTH,1280,2.0,2.0,E,3.0,0.0,4.0,CORP_BORE,AP,2.0,25000.0,2
15229,BHK3,Sadanandanagar,ANYONE,0,0,0,0,SEMI_FURNISHED,BOTH,1200,1.0,2.0,N,3.0,0.0,1.0,CORPORATION,IF,1.0,20000.0,2
15230,BHK2,JP Nagar Phase 6,FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,900,2.0,2.0,N,2.0,3.0,4.0,CORP_BORE,IF,1.0,12000.0,1
15231,BHK2,Chandra Layout,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1100,5.0,2.0,N,2.0,0.0,2.0,CORP_BORE,IF,0.0,17500.0,2
15232,BHK2,"NGR Layout, Roopena Agrahara, Bommanahalli",ANYONE,1,1,0,1,SEMI_FURNISHED,BOTH,1200,6.0,2.0,NE,2.0,1.0,4.0,CORP_BORE,AP,1.0,16000.0,9
15233,BHK3,"AECS Layout, Brookefield",FAMILY,0,1,0,1,SEMI_FURNISHED,FOUR_WHEELER,1380,6.0,2.0,S,3.0,2.0,4.0,CORP_BORE,AP,1.0,22000.0,1
15234,BHK2,Mahadevapura,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1136,2.0,2.0,N,0.0,3.0,4.0,BOREWELL,AP,3.0,23000.0,3
15235,BHK2,"Shamana Garden,Wilson Garden",FAMILY,1,1,0,0,SEMI_FURNISHED,BOTH,1130,5.0,2.0,S,6.0,1.0,4.0,CORP_BORE,AP,2.0,25000.0,13
15236,BHK2,Madiwala,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1000,8.0,1.0,E,2.0,1.0,2.0,CORP_BORE,IF,1.0,17000.0,1
15237,BHK3,Bellandur,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1500,10.0,2.0,E,3.0,3.0,4.0,BOREWELL,AP,1.0,29000.0,8
15238,BHK1,Cox Town,ANYONE,0,1,0,1,SEMI_FURNISHED,NONE,485,20.0,1.0,N,1.0,1.0,4.0,CORP_BORE,AP,1.0,15000.0,2
15239,BHK3,"Green Glen Layout,Bellandur",FAMILY,1,1,1,1,SEMI_FURNISHED,FOUR_WHEELER,1780,9.0,3.0,N,3.0,7.0,9.0,BOREWELL,AP,2.0,35000.0,14
15240,BHK1,Banashankari,FAMILY,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,350,15.0,1.0,S,0.0,0.0,1.0,CORPORATION,IF,0.0,8000.0,1
15241,BHK3,Ulsoor,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1600,1.0,2.0,N,2.0,3.0,4.0,CORP_BORE,AP,2.0,35000.0,3
15242,BHK2,Vijaya Nagar,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1200,25.0,2.0,W,2.0,0.0,2.0,CORPORATION,IF,0.0,16000.0,2
15243,BHK2,Hoodi,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1050,2.0,2.0,N,2.0,2.0,4.0,CORP_BORE,AP,1.0,22000.0,19
15244,BHK2,Tata Silk Farm,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,750,6.0,2.0,W,2.0,1.0,2.0,CORPORATION,IF,0.0,12000.0,3
15245,BHK2,Neelasandra,ANYONE,0,0,0,0,SEMI_FURNISHED,NONE,600,10.0,2.0,E,1.0,1.0,2.0,CORPORATION,IH,1.0,12000.0,3
15246,BHK2,Nagarabhavi 2nd Stage,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1200,3.0,2.0,E,2.0,1.0,3.0,CORP_BORE,IF,10.0,16000.0,1
15247,BHK2,Bellandur,ANYONE,0,1,0,0,SEMI_FURNISHED,BOTH,1100,10.0,2.0,N,4.0,4.0,4.0,CORP_BORE,AP,1.0,23700.0,5
15248,BHK3,Doddakannelli,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1304,0.0,2.0,E,3.0,4.0,4.0,BOREWELL,AP,2.0,24000.0,7
15249,BHK1,New Thippasandra,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,700,1.0,1.0,E,2.0,3.0,3.0,CORP_BORE,IH,1.0,16000.0,4
15250,BHK2,Byatarayanapura,FAMILY,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,600,10.0,1.0,N,0.0,1.0,1.0,CORPORATION,IF,0.0,8000.0,3
15251,BHK1,Basavanagudi,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,450,5.0,1.0,N,1.0,1.0,2.0,CORP_BORE,IF,1.0,8000.0,1
15252,BHK2,Nagarabhavi,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1200,10.0,2.0,E,5.0,0.0,1.0,CORPORATION,IF,1.0,12000.0,4
15253,BHK2,"GM Palya, Bengaluru, Karnataka, India",ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,950,10.0,2.0,N,2.0,0.0,2.0,CORPORATION,IH,0.0,19000.0,1
15254,BHK2,Hosakerehalli,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,800,0.0,1.0,N,1.0,1.0,2.0,CORP_BORE,IF,1.0,10500.0,4
15255,BHK2,Kaggadasapura,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1300,5.0,1.0,E,4.0,1.0,2.0,CORP_BORE,IF,1.0,16000.0,1
15256,BHK2,JP Nagar,ANYONE,0,0,0,1,SEMI_FURNISHED,NONE,550,1.0,1.0,E,2.0,0.0,2.0,CORPORATION,IF,0.0,13000.0,1
15257,BHK3,Kaikondrahalli,FAMILY,0,1,1,1,SEMI_FURNISHED,BOTH,1460,1.0,2.0,E,0.0,6.0,14.0,CORPORATION,AP,1.0,34000.0,13
15258,BHK1,Padmanabhanagar,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,700,7.0,1.0,E,2.0,1.0,1.0,CORP_BORE,IF,1.0,12000.0,6
15259,BHK3,Doddakannelli,ANYONE,1,1,1,1,FULLY_FURNISHED,BOTH,2000,1.0,3.0,N,3.0,14.0,14.0,BOREWELL,AP,3.0,45000.0,13
15260,BHK2,New Tippasandra,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,600,5.0,1.0,E,2.0,0.0,3.0,CORPORATION,IH,1.0,16000.0,3
15261,BHK2,Whitefield,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1232,3.0,2.0,E,4.0,4.0,4.0,BOREWELL,AP,3.0,24000.0,9
15262,BHK3,HSR Layout,FAMILY,0,1,1,1,SEMI_FURNISHED,FOUR_WHEELER,1870,7.0,3.0,E,6.0,9.0,18.0,CORP_BORE,AP,3.0,36000.0,12
15263,BHK3,Whitefield Hope Farm Junction,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,2052,0.0,3.0,N,6.0,4.0,13.0,BOREWELL,AP,2.0,45000.0,11
15264,BHK2,Tubarahalli,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1150,3.0,2.0,W,2.0,5.0,9.0,CORP_BORE,AP,1.0,25000.0,19
15265,BHK3,HSR Layout,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,2250,0.0,3.0,N,3.0,0.0,3.0,CORP_BORE,IF,0.0,45000.0,1
15266,BHK2,Raja Rajeshwari Nagar,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1200,3.0,2.0,E,2.0,3.0,3.0,CORPORATION,IF,0.0,12000.0,2
15267,BHK2,"Kodbisanhalli,",ANYONE,1,1,1,1,SEMI_FURNISHED,BOTH,1320,9.0,2.0,W,6.0,1.0,4.0,BOREWELL,AP,2.0,22500.0,15
15268,RK1,Koramangala 5th Block,BACHELOR,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,250,0.0,1.0,W,1.0,2.0,2.0,CORPORATION,IF,0.0,8500.0,3
15269,BHK2,Attiguppe,BACHELOR,0,0,0,1,SEMI_FURNISHED,BOTH,800,8.0,2.0,E,3.0,0.0,1.0,CORPORATION,IH,1.0,14000.0,2
15270,BHK3,Rustam Bagh Layout,ANYONE,0,1,0,0,FULLY_FURNISHED,BOTH,1800,5.0,3.0,E,3.0,3.0,4.0,CORP_BORE,AP,3.0,40000.0,11
15271,BHK2,Annapurneshwari Nagar,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1200,5.0,2.0,E,2.0,0.0,2.0,CORPORATION,IF,0.0,12000.0,3
15272,BHK1,Hoodi,ANYONE,0,0,0,0,NOT_FURNISHED,TWO_WHEELER,650,1.0,1.0,N,0.0,1.0,1.0,CORP_BORE,AP,0.0,9200.0,1
15273,BHK2,Mahadevapura,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1000,5.0,2.0,E,2.0,0.0,2.0,CORPORATION,IF,0.0,12000.0,1
15274,BHK2,Hoodi,ANYONE,1,1,1,1,SEMI_FURNISHED,FOUR_WHEELER,1255,5.0,2.0,NE,2.0,9.0,9.0,CORP_BORE,AP,3.0,25000.0,16
15275,BHK2,Whitefield,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1260,2.0,2.0,NE,2.0,1.0,7.0,BOREWELL,AP,3.0,24000.0,10
15276,BHK2,Mahadevapura,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1000,6.0,1.0,E,2.0,2.0,3.0,CORP_BORE,IF,2.0,16000.0,4
15277,BHK3,Banashankar,FAMILY,0,0,0,1,SEMI_FURNISHED,FOUR_WHEELER,840,3.0,2.0,W,8.0,0.0,2.0,CORP_BORE,IH,2.0,28000.0,0
15278,BHK3,Varthur,ANYONE,1,1,1,0,SEMI_FURNISHED,BOTH,1390,1.0,2.0,E,4.0,1.0,4.0,CORP_BORE,AP,2.0,18000.0,9
15279,BHK1,HSR Layout,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,600,3.0,1.0,S,2.0,0.0,3.0,CORP_BORE,IF,0.0,12000.0,4
15280,BHK2,"Immadihalli, Whitefield",FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1250,3.0,2.0,E,4.0,2.0,4.0,BOREWELL,AP,1.0,17000.0,4
15281,BHK3,"Dodda Nekkundi Extension,Doddanekkundi",FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1251,5.0,2.0,E,6.0,5.0,5.0,CORPORATION,AP,1.0,23000.0,9
15282,BHK2,RR Nagar,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1080,0.0,2.0,E,2.0,0.0,3.0,CORP_BORE,IH,1.0,14000.0,2
15283,BHK3,Raja Rajeshwari Nagar,FAMILY,1,0,0,0,SEMI_FURNISHED,TWO_WHEELER,1200,10.0,2.0,E,2.0,1.0,1.0,CORPORATION,IF,1.0,20000.0,2
15284,BHK1,RR Nagar,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,900,1.0,1.0,N,0.0,0.0,2.0,CORP_BORE,IF,0.0,9500.0,3
15285,BHK3,Kaggadasapura,ANYONE,1,1,0,0,SEMI_FURNISHED,BOTH,1695,7.0,2.0,NE,3.0,4.0,4.0,CORPORATION,AP,2.0,26500.0,7
15286,BHK2,banashankari,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1500,15.0,1.0,N,2.0,1.0,1.0,CORP_BORE,IF,0.0,15000.0,0
15287,BHK2,Kumaraswamy Layout,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,700,10.0,2.0,E,1.0,0.0,2.0,CORP_BORE,IF,0.0,10000.0,2
15288,BHK2,RR Nagar,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1200,1.0,2.0,E,2.0,2.0,4.0,CORP_BORE,AP,1.0,12000.0,3
15289,BHK2,Hoodi,ANYONE,1,1,0,0,SEMI_FURNISHED,BOTH,900,0.0,2.0,NE,2.0,3.0,5.0,CORP_BORE,AP,2.0,20000.0,18
15290,BHK2,Kaggadasapura,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1400,10.0,4.0,W,4.0,0.0,4.0,CORP_BORE,AP,1.0,25000.0,11
15291,BHK2,Bellandur,ANYONE,1,1,0,0,SEMI_FURNISHED,BOTH,1360,2.0,2.0,NE,2.0,3.0,4.0,BOREWELL,AP,1.0,25000.0,9
15292,BHK3,BTM Layout,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,2000,8.0,2.0,NE,3.0,0.0,1.0,CORPORATION,IH,1.0,35000.0,1
15293,BHK2,HSR 7th Sector,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,800,5.0,2.0,E,2.0,0.0,1.0,CORPORATION,IF,0.0,17000.0,2
15294,BHK2,Marathahalli,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,800,3.0,2.0,E,2.0,2.0,4.0,CORP_BORE,IF,0.0,15000.0,3
15295,BHK3,Kaggadasapura,FAMILY,1,1,0,1,SEMI_FURNISHED,BOTH,1495,9.0,3.0,W,3.0,1.0,4.0,CORPORATION,AP,2.0,21000.0,9
15296,BHK1,Wilson Garden,ANYONE,0,0,0,1,NOT_FURNISHED,TWO_WHEELER,400,10.0,1.0,N,0.0,0.0,2.0,CORPORATION,IF,0.0,8000.0,1
15297,BHK1,Ejipura,BACHELOR,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,650,4.0,1.0,E,1.0,0.0,2.0,CORPORATION,IF,0.0,10000.0,7
15298,BHK2,Vijaya Nagar,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,600,5.0,1.0,E,1.0,1.0,2.0,CORPORATION,IF,1.0,13000.0,4
15299,BHK2,Balagere,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1210,0.0,2.0,E,2.0,3.0,13.0,CORP_BORE,AP,1.0,25000.0,10
15300,BHK2,Chamrajpet,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1000,1.0,2.0,N,2.0,3.0,3.0,CORP_BORE,IF,0.0,19000.0,1
15301,BHK2,hsr layout,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,800,2.0,2.0,E,2.0,2.0,3.0,CORP_BORE,IF,1.0,14000.0,4
15302,BHK3,"KHB Games Village,Koramangala",FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1950,10.0,2.0,SW,3.0,5.0,7.0,CORPORATION,AP,1.0,35000.0,11
15303,BHK2,BSK 5th Stage,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,900,8.0,1.0,N,2.0,0.0,0.0,CORPORATION,IH,0.0,12000.0,4
15304,BHK2,Hoodi,ANYONE,1,1,1,0,NOT_FURNISHED,BOTH,1170,10.0,2.0,NE,2.0,2.0,3.0,CORP_BORE,AP,2.0,22000.0,11
15305,BHK2,RR Nagar,ANYONE,0,0,0,0,FULLY_FURNISHED,BOTH,1000,3.0,1.0,N,0.0,0.0,2.0,CORP_BORE,IF,1.0,8000.0,1
15306,BHK2,Bommanahalli,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,650,0.0,1.0,NE,2.0,3.0,4.0,CORP_BORE,IF,0.0,13000.0,4
15307,BHK2,Whitefield,FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,750,10.0,1.0,E,2.0,0.0,2.0,CORP_BORE,IF,0.0,14500.0,2
15308,BHK2,Mahadevapura,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,950,5.0,1.0,E,1.0,1.0,3.0,CORPORATION,IH,1.0,9000.0,0
15309,BHK3,"Nallurhalli,Whitefield",FAMILY,0,1,1,1,SEMI_FURNISHED,BOTH,1648,0.0,3.0,E,4.0,1.0,11.0,BOREWELL,AP,3.0,27000.0,9
15310,BHK2,Brookefield,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,860,10.0,2.0,E,2.0,1.0,3.0,CORP_BORE,AP,1.0,20000.0,7
15311,BHK4PLUS,Adugodi,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1100,0.0,4.0,E,8.0,2.0,2.0,CORP_BORE,IF,0.0,40000.0,2
15312,BHK1,BTM Layout,ANYONE,0,0,0,0,NOT_FURNISHED,TWO_WHEELER,400,8.0,1.0,N,0.0,0.0,5.0,BOREWELL,IF,0.0,8500.0,1
15313,BHK3,Hoodi,ANYONE,1,1,0,1,SEMI_FURNISHED,BOTH,1314,0.0,2.0,E,2.0,1.0,4.0,BOREWELL,AP,1.0,18000.0,10
15314,BHK3,BTM Layout,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1350,15.0,2.0,E,3.0,0.0,2.0,CORPORATION,IF,1.0,23000.0,1
15315,BHK2,"Chennappa Layout,Chinnapanna Halli",FAMILY,1,1,0,1,SEMI_FURNISHED,BOTH,1080,9.0,2.0,E,2.0,2.0,4.0,CORPORATION,AP,2.0,22000.0,8
15316,BHK2,Chikkalasandra,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,750,6.0,2.0,E,2.0,0.0,2.0,CORP_BORE,IF,0.0,10000.0,2
15317,BHK2,Rajarajeshwari Nagar,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1000,0.0,2.0,N,2.0,2.0,3.0,CORP_BORE,AP,1.0,17000.0,4
15318,BHK3,Whitefield Hope Farm Junction,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1330,5.0,2.0,E,3.0,1.0,5.0,CORP_BORE,AP,1.0,21250.0,11
15319,BHK1,Viveka Nagar,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,450,20.0,1.0,E,1.0,0.0,2.0,CORPORATION,IF,0.0,8000.0,0
15320,BHK3,"Seetharampalya,Hoodi",FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,2145,0.0,3.0,E,2.0,17.0,18.0,CORP_BORE,AP,3.0,35000.0,13
15321,BHK2,RR Nagar,ANYONE,1,1,1,1,FULLY_FURNISHED,BOTH,1452,3.0,2.0,N,3.0,1.0,4.0,CORP_BORE,AP,1.0,15000.0,14
15322,BHK2,RR Nagar,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,900,2.0,2.0,N,2.0,1.0,1.0,CORP_BORE,IF,1.0,12500.0,3
15323,BHK3,Kaggadasapura,ANYONE,0,1,0,1,SEMI_FURNISHED,BOTH,1435,4.0,2.0,N,5.0,3.0,4.0,BOREWELL,AP,3.0,23000.0,12
15324,BHK1,J P Nagar Phase 5,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,550,4.0,1.0,E,1.0,2.0,2.0,CORP_BORE,IF,1.0,10000.0,4
15325,BHK2,Bellandur,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1310,5.0,2.0,E,2.0,8.0,8.0,CORP_BORE,AP,2.0,27000.0,8
15326,BHK2,Vijaya Nagar,FAMILY,0,0,0,0,NOT_FURNISHED,TWO_WHEELER,700,5.0,2.0,S,0.0,0.0,1.0,CORP_BORE,IF,0.0,15000.0,3
15327,BHK2,HSR Layout,FAMILY,0,1,0,0,SEMI_FURNISHED,TWO_WHEELER,850,4.0,2.0,E,3.0,1.0,3.0,CORP_BORE,IF,1.0,28000.0,2
15328,BHK2,"Seetharampalya,Hoodi",BACHELOR,1,1,1,0,FULLY_FURNISHED,BOTH,1300,2.0,2.0,E,4.0,5.0,15.0,CORPORATION,AP,2.0,25000.0,12
15329,BHK2,Whitefield,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,750,0.0,2.0,E,2.0,3.0,3.0,BOREWELL,AP,1.0,16800.0,5
15330,BHK2,Ambalipura,ANYONE,0,0,0,0,SEMI_FURNISHED,BOTH,1000,10.0,2.0,W,2.0,2.0,4.0,CORP_BORE,AP,0.0,19000.0,1
15331,BHK1,Hoodi Circle,ANYONE,0,0,0,1,SEMI_FURNISHED,FOUR_WHEELER,500,0.0,1.0,E,2.0,0.0,3.0,CORP_BORE,IF,1.0,11500.0,1
15332,BHK3,"Seetharampalya,Hoodi",ANYONE,1,1,1,1,SEMI_FURNISHED,BOTH,1550,0.0,3.0,E,2.0,2.0,4.0,CORP_BORE,AP,3.0,26000.0,14
15333,BHK2,RR Nagar,FAMILY,0,0,0,1,NOT_FURNISHED,BOTH,800,5.0,1.0,S,0.0,0.0,1.0,CORPORATION,IH,0.0,11000.0,3
15334,BHK3,Whitefield Hope Farm Junction,ANYONE,1,1,1,1,SEMI_FURNISHED,FOUR_WHEELER,1550,0.0,3.0,E,3.0,3.0,11.0,CORP_BORE,AP,2.0,45000.0,15
15335,BHK2,KR Puram,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1525,8.0,2.0,N,2.0,2.0,4.0,BOREWELL,AP,2.0,15000.0,13
15336,BHK3,RR Nagar,FAMILY,1,1,1,1,SEMI_FURNISHED,BOTH,1475,1.0,3.0,W,4.0,0.0,4.0,BOREWELL,AP,1.0,20000.0,11
15337,BHK1,Bommanahalli,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,500,2.0,1.0,E,1.0,0.0,1.0,CORP_BORE,IF,0.0,8500.0,3
15338,BHK3,Pulikeshi Nagar,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,3000,10.0,2.0,E,3.0,0.0,1.0,CORP_BORE,IF,1.0,35000.0,4
15339,BHK3,Marathahalli,FAMILY,1,1,0,1,SEMI_FURNISHED,BOTH,1499,9.0,3.0,N,3.0,5.0,9.0,CORPORATION,AP,2.0,35000.0,14
15340,BHK2,Banashankari,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,750,0.0,2.0,E,2.0,2.0,2.0,CORPORATION,IF,2.0,16000.0,3
15341,BHK2,Wilson Garden,BACHELOR,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,800,3.0,2.0,N,2.0,2.0,3.0,CORP_BORE,IF,2.0,17500.0,5
15342,BHK2,Mahadevapura,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1300,8.0,2.0,E,2.0,1.0,2.0,CORPORATION,IF,1.0,16500.0,2
15343,BHK2,Banashankari Temple Ward,ANYONE,0,0,0,1,SEMI_FURNISHED,BOTH,1000,2.0,2.0,E,1.0,1.0,1.0,CORPORATION,IF,1.0,14000.0,4
15344,BHK2,Vijayanagar,ANYONE,0,0,1,0,SEMI_FURNISHED,BOTH,1000,15.0,2.0,N,2.0,0.0,2.0,CORP_BORE,IF,0.0,16000.0,3
15345,BHK3,Sarjapur Road Wipro To Railway Crossing,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1496,1.0,3.0,NE,5.0,4.0,13.0,BOREWELL,AP,3.0,28000.0,14
15346,BHK3,"JP Nagar Phase 6, JP Nagar",FAMILY,0,0,0,0,SEMI_FURNISHED,BOTH,1250,3.0,2.0,N,3.0,3.0,3.0,CORP_BORE,IF,1.0,19000.0,0
15347,BHK2,BTM 2nd Stage,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,600,5.0,2.0,E,2.0,2.0,3.0,CORPORATION,IF,1.0,14000.0,3
15348,BHK3,Poornapragna Housing Society Layout,FAMILY,0,1,0,1,SEMI_FURNISHED,BOTH,1295,0.0,2.0,E,3.0,1.0,2.0,CORPORATION,AP,1.0,18000.0,6
15349,BHK2,Banashankari,ANYONE,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,1600,7.0,1.0,N,2.0,0.0,2.0,CORPORATION,IF,0.0,12000.0,1
15350,BHK2,Banashankari,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,1000,10.0,2.0,N,2.0,0.0,1.0,CORP_BORE,IH,0.0,11000.0,0
15351,BHK1,Murgesh Pallya,ANYONE,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,650,8.0,1.0,E,1.0,4.0,4.0,BOREWELL,AP,1.0,15000.0,2
15352,BHK2,Vijaya Nagar,FAMILY,0,1,0,1,FULLY_FURNISHED,BOTH,1100,1.0,2.0,E,2.0,3.0,3.0,CORP_BORE,AP,2.0,22000.0,3
15353,BHK3,Jagadenahalli,ANYONE,1,0,1,1,SEMI_FURNISHED,BOTH,2100,0.0,3.0,E,3.0,0.0,1.0,BOREWELL,IH,2.0,18000.0,7
15354,BHK1,Yamalur,FAMILY,0,0,0,1,NOT_FURNISHED,NONE,650,5.0,1.0,E,0.0,1.0,2.0,CORP_BORE,IF,1.0,11500.0,0
15355,BHK2,Kempapura Agrahara,FAMILY,1,1,1,0,SEMI_FURNISHED,BOTH,1385,3.0,2.0,NE,5.0,8.0,11.0,CORP_BORE,AP,3.0,25000.0,14
15356,BHK2,Jayanagar,FAMILY,0,0,0,0,SEMI_FURNISHED,NONE,1120,10.0,2.0,N,2.0,0.0,6.0,CORP_BORE,AP,3.0,20000.0,7
15357,BHK2,Vijaya Nagar,FAMILY,0,0,0,1,SEMI_FURNISHED,BOTH,1000,10.0,2.0,N,1.0,1.0,2.0,CORPORATION,IH,1.0,12000.0,2
15358,BHK3,Banashankari,ANYONE,0,1,1,1,SEMI_FURNISHED,BOTH,1300,0.0,2.0,E,3.0,1.0,4.0,CORP_BORE,AP,1.0,16000.0,6
15359,BHK3,CV Raman Nagar,ANYONE,0,0,0,1,FULLY_FURNISHED,BOTH,1500,7.0,3.0,S,3.0,2.0,4.0,CORP_BORE,AP,3.0,49000.0,7
15360,BHK2,Ashok Nagar,FAMILY,0,0,0,1,SEMI_FURNISHED,TWO_WHEELER,650,5.0,1.0,E,2.0,1.0,3.0,CORP_BORE,IH,0.0,15000.0,0
15361,BHK1,Hoodi,FAMILY,0,0,0,1,NOT_FURNISHED,BOTH,450,0.0,1.0,E,0.0,1.0,3.0,CORPORATION,IF,1.0,9500.0,4
15362,BHK1,Adugodi,ANYONE,0,0,0,1,SEMI_FURNISHED,NONE,500,5.0,1.0,W,1.0,2.0,3.0,CORP_BORE,IF,0.0,9500.0,3
15363,BHK2,Banashankari,FAMILY,0,1,0,1,SEMI_FURNISHED,FOUR_WHEELER,900,7.0,2.0,N,0.0,3.0,3.0,CORP_BORE,AP,0.0,17500.0,1
15364,BHK2,Balagere,ANYONE,0,1,1,1,SEMI_FURNISHED,BOTH,1210,0.0,2.0,E,3.0,11.0,13.0,BOREWELL,AP,1.0,25000.0,13
15365,BHK2,Marathahalli,FAMILY,0,0,0,0,SEMI_FURNISHED,TWO_WHEELER,900,10.0,2.0,N,2.0,1.0,2.0,CORP_BORE,IF,1.0,13000.0,2
