type,latitude,longitude,lease_type,gym,lift,swimming_pool,furnishing,parking,property_size,bathroom,facing,cup_board,floor,total_floor,water_supply,balconies,true_count,predicted_rent
2.0,12.99699265,77.60444644,FAMILY,0,0,0,1.0,BOTH,1150,2,E,2,1,3,CORP_BORE,1,3,24191.666666666668
2.0,12.95978814,77.70204528,FAMILY,0,0,0,1.0,TWO_WHEELER,900,1,E,1,3,4,CORPORATION,0,3,15095.833333333334
3.0,12.964714,77.7491275,FAMILY,1,1,1,1.0,BOTH,1800,3,N,3,10,12,CORP_BORE,2,17,31550.0
3.0,12.9245703,77.67014715,ANYONE,1,1,1,1.0,BOTH,1714,3,E,4,9,9,CORP_BORE,3,11,36408.333333333336
2.0,12.9204082,77.6759624,ANYONE,1,1,1,1.0,BOTH,1050,2,N,4,2,4,BOREWELL,2,10,22166.666666666668
1.0,12.9149642,77.6017765,ANYONE,0,0,0,1.0,BOTH,650,1,W,1,1,2,CORPORATION,1,0,12590.0
2.0,12.9010643,77.56412251,ANYONE,0,0,0,1.0,TWO_WHEELER,550,1,E,2,3,3,CORPORATION,1,4,10231.666666666666
2.0,12.99249914,77.58561287,FAMILY,0,0,0,1.0,TWO_WHEELER,800,2,E,2,1,2,CORP_BORE,0,3,16766.666666666668
1.0,12.95945704,77.63806674,FAMILY,0,0,0,1.0,TWO_WHEELER,430,1,N,1,2,2,CORPORATION,0,3,12080.0
3.0,12.92742901,77.68786863,ANYONE,0,0,0,1.0,BOTH,1212,2,E,0,2,5,BOREWELL,1,11,23920.833333333332
2.0,12.90246677,77.70314026,FAMILY,1,1,1,1.0,BOTH,800,2,NW,2,2,4,BOREWELL,2,9,18606.25
1.0,12.99591496,77.54765109,BACHELOR,0,0,0,0.0,TWO_WHEELER,500,1,E,1,0,0,CORP_BORE,0,3,10504.166666666666
2.0,12.9932675,77.6659477,FAMILY,0,0,0,1.0,BOTH,1180,2,E,3,3,5,BOREWELL,1,9,20895.833333333332
3.0,12.998409,77.71948355,FAMILY,1,1,1,1.0,BOTH,1275,2,N,2,0,3,CORP_BORE,2,8,23416.666666666668
3.0,12.9855569,77.5486449,ANYONE,0,0,0,1.0,TWO_WHEELER,1200,2,E,3,2,2,CORP_BORE,1,1,19533.333333333332
3.0,12.9685201,77.7424363,FAMILY,1,1,1,1.0,BOTH,1650,2,N,5,9,9,CORP_BORE,4,16,29858.333333333332
1.0,12.91615644,77.60623157,ANYONE,0,0,0,1.0,BOTH,250,1,E,1,3,3,CORP_BORE,0,2,10765.0
2.0,12.9692631,77.7388592,FAMILY,1,1,1,1.0,BOTH,1300,2,E,6,11,14,CORP_BORE,1,13,31112.5
3.0,12.9591722,77.697419,ANYONE,1,0,1,1.0,BOTH,1890,2,E,3,0,2,CORP_BORE,2,16,35441.666666666664
3.0,12.9081618,77.6761122,FAMILY,1,1,1,1.0,BOTH,1425,3,E,3,3,6,CORP_BORE,3,12,25333.333333333332
2.0,12.96663493,77.74245419,FAMILY,1,1,0,1.0,BOTH,1125,2,E,2,4,4,CORP_BORE,2,9,19791.25
3.0,12.90252867,77.68276983,ANYONE,0,1,0,1.0,BOTH,1371,2,E,3,1,4,CORP_BORE,3,3,21595.833333333332
2.0,12.93014021,77.54053792,ANYONE,0,0,0,1.0,TWO_WHEELER,1000,2,N,2,1,2,CORPORATION,1,4,12479.166666666666
2.0,12.90749146,77.68017271,ANYONE,0,0,0,1.0,TWO_WHEELER,640,2,NE,2,3,4,BOREWELL,1,3,13995.833333333334
3.0,12.95333362,77.57812328,FAMILY,0,0,0,1.0,BOTH,1100,2,N,3,1,2,CORP_BORE,1,2,24004.166666666668
2.0,12.99638912,77.67493249,ANYONE,0,0,0,1.0,TWO_WHEELER,650,2,E,1,1,3,CORPORATION,1,0,12691.666666666666
3.0,12.94172292,77.56675425,FAMILY,0,1,0,1.0,BOTH,1300,2,W,3,0,4,CORP_BORE,1,12,30698.333333333332
3.0,12.97489828,77.75878695,ANYONE,1,1,0,1.0,BOTH,1400,3,E,3,4,4,BOREWELL,3,12,22216.666666666668
3.0,12.94149426,77.55990272,FAMILY,0,1,0,1.0,BOTH,1600,3,E,3,0,1,CORP_BORE,2,3,26695.833333333332
2.0,12.90266953,77.50463257,FAMILY,0,0,0,1.0,BOTH,1300,2,E,2,3,4,BOREWELL,1,3,13532.5
3.0,12.9509257,77.70739408,FAMILY,1,1,0,1.0,BOTH,1450,3,E,3,1,4,CORP_BORE,2,13,24554.166666666668
1.0,12.96698702,77.7604168,FAMILY,0,0,0,1.0,TWO_WHEELER,600,1,N,1,1,4,CORP_BORE,1,2,9296.666666666666
1.0,12.9418356,77.60221301,ANYONE,0,0,0,0.0,TWO_WHEELER,600,1,S,0,2,3,CORPORATION,1,1,10915.0
2.0,12.91126998,77.67872683,FAMILY,1,1,1,1.0,BOTH,1343,2,E,3,2,4,BOREWELL,3,11,25291.666666666668
2.0,12.99574369,77.68476066,FAMILY,0,1,0,1.0,BOTH,1017,2,W,2,1,4,BOREWELL,2,5,19604.166666666668
2.0,12.96281531,77.50451644,FAMILY,0,0,0,1.0,TWO_WHEELER,800,1,E,2,3,3,CORP_BORE,0,3,10841.666666666666
2.0,12.97680826,77.62726955,FAMILY,0,0,0,1.0,TWO_WHEELER,1100,2,E,3,0,2,CORP_BORE,0,1,19804.166666666668
2.0,12.99539025,77.61226542,BACHELOR,0,1,0,2.0,BOTH,2400,2,E,2,3,3,CORP_BORE,1,5,26166.666666666668
2.0,12.97487844,77.64975283,ANYONE,0,0,0,1.0,TWO_WHEELER,750,1,E,2,0,2,CORP_BORE,0,2,15942.5
2.0,12.97345356,77.67557678,FAMILY,1,1,0,1.0,BOTH,900,2,E,2,4,4,CORPORATION,2,8,18337.5
4.0,12.90415098,77.60815682,ANYONE,0,0,0,2.0,BOTH,2200,4,S,3,2,2,CORP_BORE,2,3,34483.333333333336
2.0,12.9430868,77.5995456,FAMILY,0,0,0,0.0,TWO_WHEELER,600,2,W,0,2,3,CORPORATION,0,0,11800.0
3.0,12.9260308,77.6762463,FAMILY,1,1,1,1.0,BOTH,1700,3,E,6,1,11,CORP_BORE,3,11,36012.5
1.0,12.99768352,77.68439666,ANYONE,0,1,0,1.0,TWO_WHEELER,600,1,S,1,1,4,BOREWELL,1,3,11695.833333333334
2.0,12.9528439,77.7155193,ANYONE,0,1,0,1.0,BOTH,1150,2,E,2,1,4,CORP_BORE,1,12,21164.583333333332
2.0,12.96055349,77.51220693,FAMILY,0,0,0,1.0,TWO_WHEELER,1000,1,S,2,0,3,CORPORATION,0,1,12549.166666666666
2.0,12.91961566,77.56947936,ANYONE,0,0,0,1.0,TWO_WHEELER,900,2,S,2,0,2,CORP_BORE,0,1,15695.0
4.0,12.96990388,77.75014674,ANYONE,1,1,0,1.0,BOTH,2400,3,NE,4,4,5,CORP_BORE,4,18,35225.0
3.0,12.9998824,77.74422548,FAMILY,0,1,0,1.0,BOTH,1320,2,E,2,4,4,BOREWELL,1,6,21041.666666666668
2.0,12.92289019,77.56247976,ANYONE,0,0,0,1.0,BOTH,1300,1,W,2,0,2,CORP_BORE,0,2,15854.166666666666
0.0,12.963363,77.7528744,ANYONE,1,1,1,1.0,BOTH,1400,2,N,2,4,7,CORPORATION,1,14,23625.0
2.0,12.99698582,77.65748742,ANYONE,0,0,0,1.0,TWO_WHEELER,600,2,E,3,1,3,CORP_BORE,1,4,13953.333333333334
1.0,12.90890597,77.64376453,ANYONE,0,0,0,1.0,TWO_WHEELER,850,1,E,1,0,3,CORP_BORE,0,1,14152.083333333334
2.0,12.90842823,77.56175996,ANYONE,0,0,0,1.0,NONE,600,1,E,1,2,2,CORPORATION,1,1,10537.5
2.0,12.91078251,77.52637571,FAMILY,0,0,0,1.0,TWO_WHEELER,850,2,W,4,0,3,CORP_BORE,0,2,11570.833333333334
3.0,12.9913591,77.7293613,FAMILY,0,1,0,1.0,BOTH,2215,3,SW,4,11,18,CORPORATION,3,5,40350.0
3.0,12.904348,77.6457134,ANYONE,1,1,1,1.0,BOTH,1430,2,N,3,0,8,CORPORATION,2,15,32679.166666666668
3.0,12.98682858,77.68049093,ANYONE,0,1,0,1.0,BOTH,1600,3,E,4,3,3,CORP_BORE,2,7,27505.833333333332
2.0,12.96943099,77.73897184,FAMILY,0,0,0,1.0,BOTH,750,1,N,2,1,3,CORP_BORE,1,1,13688.333333333334
2.0,12.97314017,77.54333997,FAMILY,0,0,0,1.0,TWO_WHEELER,800,2,E,2,0,2,CORP_BORE,0,1,14308.333333333334
2.0,12.90078091,77.64536174,ANYONE,0,0,0,1.0,NONE,600,2,E,3,2,2,CORPORATION,1,1,13504.166666666666
1.0,12.97458693,77.6254014,BACHELOR,0,0,0,0.0,BOTH,600,1,E,1,0,0,CORPORATION,0,3,11019.583333333334
1.0,12.9619015,77.6454613,ANYONE,0,0,0,1.0,NONE,900,1,E,2,2,3,CORPORATION,2,2,17156.666666666668
3.0,12.917001,77.6722592,FAMILY,1,1,1,1.0,TWO_WHEELER,1984,4,E,17,3,12,CORP_BORE,1,9,41508.333333333336
3.0,12.9153197,77.6227802,ANYONE,1,1,1,1.0,BOTH,1449,2,E,3,1,7,CORP_BORE,3,16,29491.666666666668
1.0,12.94181774,77.63111285,FAMILY,0,0,0,1.0,TWO_WHEELER,600,1,N,1,2,2,CORP_BORE,0,4,11575.0
2.0,12.9772671,77.62878966,FAMILY,0,0,0,1.0,TWO_WHEELER,600,2,E,2,2,2,CORP_BORE,1,1,15575.0
0.0,12.90067805,77.58787244,ANYONE,0,0,0,1.0,TWO_WHEELER,550,1,N,2,3,4,CORPORATION,1,3,9847.916666666666
2.0,12.94597757,77.62683181,FAMILY,0,0,0,1.0,TWO_WHEELER,800,2,E,2,2,2,CORP_BORE,1,2,16820.833333333332
3.0,12.9563015,77.7179932,FAMILY,1,1,1,1.0,BOTH,1479,3,E,3,8,12,CORP_BORE,3,16,30115.0
2.0,12.9592527,77.52164177,FAMILY,0,0,0,1.0,TWO_WHEELER,1200,2,E,2,0,3,CORP_BORE,0,5,14301.666666666666
1.0,12.94341485,77.60598419,FAMILY,0,0,0,1.0,TWO_WHEELER,600,1,N,1,1,2,CORP_BORE,0,3,10967.5
1.0,12.94511763,77.7139334,ANYONE,0,0,0,1.0,BOTH,800,1,E,1,0,5,CORPORATION,0,1,12554.166666666666
2.0,12.91016679,77.56745208,ANYONE,0,0,0,1.0,TWO_WHEELER,1000,2,E,2,0,3,CORPORATION,0,0,14600.0
3.0,12.9697999,77.7499467,ANYONE,0,1,1,1.0,BOTH,2650,4,N,3,7,9,CORP_BORE,4,14,34212.5
4.0,12.96457248,77.70646772,FAMILY,1,0,1,1.0,BOTH,3650,5,N,4,3,3,BOREWELL,3,15,40341.666666666664
1.0,12.96744872,77.75837035,FAMILY,0,0,0,1.0,TWO_WHEELER,580,1,E,1,1,3,BOREWELL,0,2,9350.833333333334
2.0,12.90822064,77.61055804,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,N,2,0,1,CORPORATION,1,3,13062.5
3.0,12.95806591,77.73911833,FAMILY,1,1,1,1.0,FOUR_WHEELER,1910,3,E,3,12,15,CORPORATION,3,16,33601.38888888889
2.0,12.93470962,77.70833258,FAMILY,0,0,0,1.0,TWO_WHEELER,600,1,N,2,3,3,CORP_BORE,1,1,13538.333333333334
2.0,12.97536944,77.66679656,FAMILY,0,0,0,0.0,TWO_WHEELER,850,2,E,2,2,3,CORPORATION,1,2,14691.666666666666
3.0,12.9706326,77.7367999,FAMILY,1,1,1,1.0,BOTH,1600,2,E,3,3,4,BOREWELL,1,11,24650.0
2.0,12.90980659,77.70523206,FAMILY,0,0,0,1.0,BOTH,800,2,E,2,0,0,BOREWELL,0,3,14437.491666666667
2.0,12.96459801,77.75508484,ANYONE,0,0,0,1.0,TWO_WHEELER,1000,1,N,1,1,3,CORP_BORE,0,0,13658.333333333334
2.0,12.93108893,77.51500099,FAMILY,1,1,0,1.0,BOTH,1105,2,E,2,2,4,CORPORATION,2,12,15920.833333333334
2.0,12.92683423,77.59932579,FAMILY,0,0,0,1.0,BOTH,960,2,E,2,1,3,CORP_BORE,0,4,21645.833333333332
2.0,12.96848381,77.67272642,ANYONE,0,0,0,1.0,TWO_WHEELER,1000,2,N,2,2,3,CORPORATION,2,1,16291.666666666666
3.0,12.9242414,77.6692713,FAMILY,1,1,1,1.0,FOUR_WHEELER,1510,3,E,3,6,9,CORP_BORE,2,15,31604.166666666668
2.0,12.9837615,77.7524946,FAMILY,1,1,1,1.0,BOTH,1440,2,E,2,8,16,CORP_BORE,2,16,29491.666666666668
3.0,12.91628704,77.6125449,ANYONE,0,0,0,1.0,TWO_WHEELER,2400,4,W,4,1,2,CORPORATION,2,3,33058.333333333336
3.0,12.9867219,77.7104228,ANYONE,1,1,1,1.0,BOTH,1520,2,W,3,16,19,BOREWELL,2,15,35233.333333333336
2.0,12.94337023,77.52604395,ANYONE,0,0,0,0.0,TWO_WHEELER,800,2,E,0,1,2,BOREWELL,2,2,12383.333333333334
2.0,12.99813784,77.5586286,ANYONE,0,0,0,1.0,TWO_WHEELER,945,1,W,4,0,1,CORPORATION,0,1,13373.333333333334
3.0,12.9321859,77.5346344,ANYONE,0,1,1,0.0,BOTH,1666,3,NE,0,3,3,CORP_BORE,2,15,25168.333333333332
2.0,12.9588988,77.6609808,FAMILY,0,1,0,1.0,BOTH,1100,2,E,3,2,4,CORP_BORE,1,6,23154.583333333332
2.0,12.958231,77.7401338,ANYONE,0,1,1,1.0,BOTH,1350,2,E,2,1,5,CORP_BORE,2,8,22243.75
2.0,12.90033436,77.64414978,ANYONE,0,1,0,1.0,BOTH,1145,2,N,2,2,4,BOREWELL,2,5,18162.5
2.0,12.9168871,77.60548724,ANYONE,0,0,0,1.0,TWO_WHEELER,550,2,E,2,2,3,CORP_BORE,0,1,14750.0
1.0,12.90628462,77.62604409,FAMILY,0,0,0,0.0,TWO_WHEELER,450,1,E,0,1,2,CORPORATION,1,3,9454.166666666666
3.0,12.9138517,77.6680331,ANYONE,1,0,0,1.0,BOTH,1478,2,E,3,0,3,CORP_BORE,1,14,26708.333333333332
2.0,12.93154768,77.67873721,FAMILY,1,1,1,1.0,BOTH,1281,2,E,2,9,13,CORP_BORE,3,13,30966.666666666668
2.0,12.9393497,77.7225718,FAMILY,1,1,1,2.0,BOTH,1245,2,E,2,4,4,CORP_BORE,3,11,22242.758333333335
1.0,12.95033261,77.69902706,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,E,1,2,3,BOREWELL,1,3,11633.333333333334
3.0,12.92146629,77.56562534,FAMILY,0,0,0,1.0,TWO_WHEELER,1100,2,SE,1,1,3,CORPORATION,1,3,20115.0
2.0,12.99200763,77.66219867,ANYONE,0,1,0,1.0,BOTH,1050,2,E,0,1,4,CORP_BORE,3,3,19208.333333333332
1.0,12.90617355,77.58216312,FAMILY,0,0,0,1.0,TWO_WHEELER,600,1,E,1,0,2,CORP_BORE,0,5,10362.5
1.0,12.99287829,77.66500448,FAMILY,0,0,0,1.0,TWO_WHEELER,600,1,N,4,2,3,CORP_BORE,0,2,12157.5
3.0,12.9069823,77.552059,FAMILY,0,0,0,1.0,BOTH,1500,2,E,2,3,4,CORP_BORE,2,10,16958.333333333332
3.0,12.9863612,77.5407234,ANYONE,0,0,0,1.0,BOTH,2400,3,E,3,0,1,CORP_BORE,0,0,32791.666666666664
2.0,12.9473938,77.7224149,FAMILY,1,1,1,1.0,BOTH,1060,2,E,2,3,4,BOREWELL,2,17,19452.433333333334
3.0,12.94158363,77.56442724,FAMILY,0,0,0,1.0,TWO_WHEELER,1400,2,S,3,1,2,CORP_BORE,2,4,23095.833333333332
2.0,12.98591593,77.5557313,FAMILY,0,0,0,1.0,TWO_WHEELER,1050,1,S,2,1,1,CORPORATION,1,3,16132.5
0.0,12.97012722,77.69724336,ANYONE,0,0,0,1.0,TWO_WHEELER,350,1,E,2,4,4,CORP_BORE,1,2,9385.833333333334
2.0,12.95093263,77.57759436,FAMILY,0,0,0,1.0,TWO_WHEELER,700,2,E,2,0,1,CORP_BORE,0,4,15345.0
2.0,12.98445127,77.75694363,FAMILY,0,0,0,1.0,NONE,1140,2,W,0,4,4,BOREWELL,2,4,17702.5
2.0,12.9639295,77.750627,FAMILY,0,1,1,2.0,BOTH,1245,2,E,2,3,3,BOREWELL,2,9,21650.0
2.0,12.92359469,77.62909134,BACHELOR,0,0,0,0.0,NONE,700,2,E,0,0,2,CORP_BORE,0,2,15269.166666666666
3.0,12.9493661,77.7004079,ANYONE,1,1,0,2.0,BOTH,1398,2,N,5,3,4,CORP_BORE,1,12,34950.0
3.0,12.9923765,77.7026845,BACHELOR,0,1,0,1.0,BOTH,750,2,E,3,8,19,CORPORATION,3,14,22406.25
3.0,12.91917937,77.60980377,ANYONE,0,0,0,0.0,TWO_WHEELER,800,2,N,3,2,3,CORPORATION,0,1,15900.0
2.0,12.9294929,77.54002026,ANYONE,0,0,0,1.0,TWO_WHEELER,700,2,N,2,0,2,CORPORATION,0,0,11570.833333333334
2.0,12.9753703,77.7441555,FAMILY,1,1,1,1.0,BOTH,1290,2,N,2,5,11,BOREWELL,2,13,23635.416666666668
0.0,12.95623685,77.58730351,ANYONE,0,0,0,0.0,NONE,600,1,N,0,0,2,CORPORATION,0,0,11370.833333333334
2.0,12.98521526,77.53210993,ANYONE,1,1,0,1.0,BOTH,1200,2,W,2,2,3,CORP_BORE,1,7,19537.5
2.0,12.954858,77.71712026,FAMILY,0,0,0,1.0,TWO_WHEELER,800,1,N,1,1,4,BOREWELL,1,1,14537.5
2.0,12.9643781,77.71335811,FAMILY,0,1,0,1.0,BOTH,1130,2,N,3,3,4,BOREWELL,2,2,22087.5
2.0,12.962339,77.50531956,ANYONE,0,0,0,2.0,TWO_WHEELER,1200,2,NE,1,3,3,CORP_BORE,2,8,14777.083333333334
2.0,12.90232045,77.58260104,FAMILY,0,0,0,1.0,BOTH,820,1,N,2,0,1,CORP_BORE,0,3,13164.583333333334
1.0,12.94489501,77.62804596,ANYONE,0,0,0,0.0,TWO_WHEELER,800,1,E,0,1,2,CORP_BORE,0,1,11375.0
2.0,12.93764305,77.60951996,FAMILY,0,1,0,1.0,BOTH,1307,2,SE,2,6,7,CORP_BORE,3,6,32404.166666666668
1.0,12.915332,77.561772,FAMILY,0,0,0,1.0,BOTH,600,1,N,1,0,3,CORP_BORE,0,1,9190.833333333334
2.0,12.90113015,77.59174096,FAMILY,0,1,0,1.0,BOTH,1050,2,E,3,3,4,CORP_BORE,4,9,18393.333333333332
2.0,12.9246789,77.56465542,ANYONE,0,0,0,1.0,BOTH,1200,1,E,1,1,2,CORPORATION,1,2,17837.5
2.0,12.939818,77.7607226,ANYONE,0,0,0,1.0,BOTH,800,2,E,1,0,0,CORP_BORE,0,1,11358.333333333334
1.0,12.90496892,77.56280283,ANYONE,0,0,0,1.0,BOTH,450,2,N,2,3,3,CORPORATION,1,3,9269.55
2.0,12.99089835,77.6633668,FAMILY,0,1,0,1.0,BOTH,950,2,N,2,2,4,CORP_BORE,1,11,20416.666666666668
2.0,12.9388787,77.7412047,FAMILY,0,0,0,1.0,BOTH,1170,2,E,2,2,11,BOREWELL,1,16,19825.0
3.0,12.94237583,77.5735851,ANYONE,0,0,0,1.0,BOTH,1200,2,S,3,0,0,CORP_BORE,0,1,25712.5
3.0,12.98517364,77.75155085,FAMILY,1,1,1,1.0,BOTH,1600,3,E,3,8,18,CORP_BORE,2,10,29387.5
2.0,12.97722695,77.67110172,FAMILY,0,0,0,0.0,BOTH,1000,2,S,0,0,3,CORP_BORE,1,0,17383.333333333332
3.0,12.94701099,77.55538897,ANYONE,0,0,0,1.0,TWO_WHEELER,1100,3,E,3,1,2,CORP_BORE,2,2,20637.5
2.0,12.97493328,77.67331619,FAMILY,0,1,0,1.0,BOTH,1086,2,E,2,1,4,CORP_BORE,1,3,17237.5
2.0,12.9423848,77.5927458,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,W,2,2,2,CORPORATION,0,4,13289.166666666666
2.0,12.93657806,77.60730454,FAMILY,0,0,0,1.0,TWO_WHEELER,1100,1,N,1,2,3,CORP_BORE,1,3,16828.333333333332
3.0,12.9881756,77.53774504,FAMILY,0,0,0,1.0,BOTH,1350,2,E,2,0,1,CORPORATION,1,1,21850.0
1.0,12.93260912,77.54546682,ANYONE,0,0,0,1.0,TWO_WHEELER,650,1,N,1,1,3,CORPORATION,0,3,9075.0
2.0,12.99384212,77.57387146,ANYONE,0,0,0,0.0,TWO_WHEELER,600,2,S,0,0,1,CORPORATION,0,1,11945.833333333334
1.0,12.93811377,77.74702773,FAMILY,0,1,0,1.0,TWO_WHEELER,400,1,W,1,1,4,CORP_BORE,1,5,10689.166666666666
2.0,12.93282624,77.56376732,FAMILY,0,0,0,1.0,BOTH,600,2,N,3,0,0,CORP_BORE,1,1,14950.0
2.0,12.92711895,77.51054765,ANYONE,0,1,0,1.0,BOTH,1150,2,E,2,1,4,CORP_BORE,1,5,14179.166666666666
3.0,12.96816864,77.74886467,ANYONE,0,1,0,1.0,BOTH,1400,2,E,3,3,4,CORP_BORE,2,5,23847.916666666668
2.0,12.9387144,77.7162257,ANYONE,0,0,0,1.0,BOTH,1175,2,NE,2,2,4,BOREWELL,1,2,19597.916666666668
1.0,12.9293189,77.60685667,ANYONE,0,0,0,1.0,TWO_WHEELER,400,1,W,3,1,5,CORPORATION,0,1,10984.583333333334
2.0,12.97710493,77.67939092,FAMILY,0,1,0,1.0,BOTH,1190,2,N,3,4,5,CORP_BORE,2,4,18108.333333333332
3.0,12.91747883,77.59497044,FAMILY,0,0,0,1.0,TWO_WHEELER,1000,2,W,2,0,3,CORPORATION,0,4,21412.5
3.0,12.9168657,77.67372054,ANYONE,0,1,0,1.0,BOTH,1428,2,NE,3,4,4,CORP_BORE,2,11,27791.666666666668
3.0,12.93761015,77.55005228,FAMILY,0,1,0,1.0,BOTH,1600,3,E,3,2,3,CORP_BORE,1,2,25570.833333333332
2.0,12.93473902,77.70073961,ANYONE,0,0,0,1.0,TWO_WHEELER,1800,2,E,4,2,4,BOREWELL,1,3,20085.416666666668
2.0,12.9010647,77.53809936,FAMILY,0,0,0,1.0,BOTH,680,1,E,1,0,1,CORP_BORE,0,4,11379.166666666666
1.0,12.99918445,77.62769939,ANYONE,0,0,0,0.0,TWO_WHEELER,400,1,E,0,2,2,CORP_BORE,0,1,9266.666666666666
2.0,12.98214604,77.53881428,FAMILY,0,0,0,1.0,BOTH,1050,2,E,2,0,3,CORPORATION,0,2,17362.5
3.0,12.91257882,77.5133048,FAMILY,0,1,0,1.0,BOTH,1510,2,W,3,2,4,CORP_BORE,3,3,16983.333333333332
0.0,12.91543719,77.50283919,ANYONE,1,1,1,2.0,BOTH,550,1,E,1,4,4,BOREWELL,1,11,17241.666666666668
3.0,12.9953056,77.7179861,FAMILY,1,1,0,1.0,BOTH,1200,2,E,2,4,4,CORP_BORE,2,7,20222.916666666668
2.0,12.9092507,77.6634951,FAMILY,1,1,1,2.0,BOTH,977,2,SE,2,6,18,CORPORATION,1,17,28479.166666666668
2.0,12.9061688,77.63680494,FAMILY,0,1,0,1.0,BOTH,1020,2,N,2,2,5,BOREWELL,2,2,20128.333333333332
3.0,12.9177484,77.7271356,ANYONE,1,1,1,1.0,FOUR_WHEELER,1286,2,N,2,3,4,CORP_BORE,1,12,18135.416666666668
2.0,12.9241252,77.6657653,ANYONE,1,1,1,1.0,BOTH,1406,2,S,2,3,10,CORP_BORE,1,11,29262.5
1.0,12.9038352,77.62725745,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,E,1,1,2,CORPORATION,1,3,9237.5
1.0,12.9500645,77.6004219,ANYONE,0,0,0,1.0,TWO_WHEELER,360,1,W,1,1,3,CORP_BORE,0,2,9981.666666666666
3.0,12.99272442,77.71873474,ANYONE,0,0,0,1.0,BOTH,1565,3,E,5,6,10,CORP_BORE,2,11,27772.666666666668
2.0,12.90329349,77.58623016,ANYONE,0,1,0,1.0,FOUR_WHEELER,1500,2,W,2,1,4,BOREWELL,1,4,20577.491666666665
2.0,12.96917473,77.5370047,FAMILY,0,0,0,1.0,BOTH,950,1,S,2,2,2,CORPORATION,0,3,14064.583333333334
2.0,12.91648569,77.5468034,FAMILY,0,0,0,1.0,BOTH,600,1,E,1,0,2,CORPORATION,0,1,11300.0
2.0,12.9249207,77.6810189,FAMILY,0,1,1,1.0,BOTH,1000,2,N,2,1,3,BOREWELL,1,9,19758.333333333332
2.0,12.9856251,77.77176386,FAMILY,1,1,1,1.0,BOTH,1100,2,N,8,2,3,BOREWELL,4,10,17432.366666666665
3.0,12.9113224,77.6847566,FAMILY,1,1,1,1.0,BOTH,1455,2,W,4,2,14,BOREWELL,1,14,32820.833333333336
1.0,12.928613,77.60694325,FAMILY,0,0,0,0.0,TWO_WHEELER,300,1,N,0,0,2,CORPORATION,0,1,9585.833333333334
3.0,12.9183461,77.6650162,FAMILY,1,1,1,1.0,BOTH,1680,2,N,3,6,10,CORP_BORE,1,18,35512.5
3.0,12.97689503,77.67342716,ANYONE,1,1,0,1.0,BOTH,1460,3,W,3,3,4,CORP_BORE,4,9,24218.333333333332
3.0,12.9621959,77.5208187,ANYONE,0,1,0,1.0,BOTH,1325,2,N,5,4,4,CORP_BORE,2,10,21063.333333333332
2.0,12.98477474,77.77431431,FAMILY,0,0,0,1.0,BOTH,1033,2,E,4,2,4,BOREWELL,1,10,16616.183333333334
0.0,12.90989279,77.58601347,BACHELOR,0,0,0,2.0,TWO_WHEELER,200,1,S,2,0,0,CORPORATION,0,5,15220.833333333334
2.0,12.99802038,77.76001706,FAMILY,0,1,0,1.0,BOTH,1000,2,W,2,3,6,CORP_BORE,2,6,18191.666666666668
0.0,12.9341765,77.55743962,FAMILY,0,0,0,2.0,BOTH,1200,2,N,3,2,2,CORPORATION,0,2,18704.166666666668
2.0,12.90919816,77.63820693,ANYONE,0,0,0,1.0,TWO_WHEELER,650,2,N,2,1,3,CORPORATION,0,3,15137.5
3.0,12.93615522,77.54359404,FAMILY,0,0,0,0.0,TWO_WHEELER,1250,2,E,0,1,2,CORPORATION,1,1,19211.666666666668
2.0,12.9748404,77.7019284,ANYONE,1,1,0,1.0,BOTH,1150,2,E,2,2,4,CORP_BORE,2,9,22208.325
2.0,12.90082893,77.61766426,ANYONE,0,0,0,1.0,TWO_WHEELER,955,1,W,2,4,10,CORP_BORE,1,4,13668.308333333332
2.0,12.9079572,77.797055,FAMILY,0,0,0,1.0,BOTH,950,2,N,2,1,2,CORPORATION,0,3,11425.0
3.0,12.90887422,77.66313032,BACHELOR,1,1,1,2.0,BOTH,1300,3,E,3,16,18,CORP_BORE,1,16,32032.5
2.0,12.94654333,77.71439945,ANYONE,1,1,0,1.0,BOTH,1135,2,E,4,1,4,BOREWELL,3,10,20716.666666666668
1.0,12.92759203,77.63815901,ANYONE,0,0,0,1.0,NONE,750,1,N,1,0,2,CORPORATION,0,2,12870.0
1.0,12.91694539,77.61511052,ANYONE,0,0,0,1.0,TWO_WHEELER,600,1,NW,1,0,3,CORPORATION,1,1,10462.083333333334
1.0,12.99016223,77.53444311,FAMILY,0,0,0,1.0,TWO_WHEELER,1200,1,E,1,1,2,BOREWELL,0,4,11548.333333333334
2.0,12.93256973,77.61027771,FAMILY,0,1,0,2.0,BOTH,1100,2,N,2,3,3,CORP_BORE,2,12,30541.25
2.0,12.9599448,77.5082833,FAMILY,0,0,0,1.0,TWO_WHEELER,1200,1,N,2,0,1,CORPORATION,0,1,12799.166666666666
2.0,12.97487077,77.63268522,ANYONE,0,0,0,1.0,TWO_WHEELER,1100,2,E,2,1,2,CORP_BORE,0,3,19570.833333333332
